stn_id,borrowed_hour,borrowed_day,is_holiday,borrowed_num_nearby,강수량(mm),wind_chill,nearby_id,borrowed_date,XGB_Prediction,LGBM_Prediction,Ensemble_Prediction,predicted_borrowed_num
1063,17,7,1,4.0,0,5.326435435722722,941,20231203,5.448932,3.1884709157024855,4.3187015432852025,4.3187015432852025
1064,17,7,1,3.0,0,3.3795190499292938,942,20231203,4.5516667,2.7134260503728926,3.632546393487838,3.632546393487838
1065,17,7,1,3.0,0,3.3795190499292938,943,20231203,4.5516667,2.7134260503728926,3.632546393487838,3.632546393487838
1066,17,7,1,2.0,0,4.657721484460929,420,20231203,4.3548193,3.8568766025941046,4.105847950192316,4.105847950192316
1067,17,7,1,2.0,0,5.176455566970587,944,20231203,3.9537542,2.8501314319683497,3.4019428092992996,3.4019428092992996
1068,17,7,1,2.0,0,5.176455566970587,945,20231203,3.9537542,2.8501314319683497,3.4019428092992996,3.4019428092992996
1069,17,7,1,4.0,0,3.3795190499292938,946,20231203,5.411913,2.949735777718282,4.180824347904551,4.180824347904551
1070,17,7,1,3.0,0,3.3795190499292938,179,20231203,5.032333,3.3321682897195166,4.182250593452898,4.182250593452898
1071,17,7,1,2.0,0,3.3795190499292938,947,20231203,3.707556,1.9219401491513377,2.81474807922197,2.81474807922197
1072,17,7,1,4.0,0,3.3795190499292938,948,20231203,3.4342296,1.7847573686592715,2.6094934905048675,2.6094934905048675
1073,17,7,1,3.0,0,3.3795190499292938,949,20231203,3.2900283,1.6895286291813632,2.489778481422652,2.489778481422652
1074,17,7,1,3.0,0,3.3795190499292938,950,20231203,3.2900283,1.6895286291813632,2.489778481422652,2.489778481422652
1075,17,7,1,4.0,0,5.663108803109136,869,20231203,4.532721,2.1548603678347944,3.3437907052339257,3.3437907052339257
1076,17,7,1,2.0,0,3.3795190499292938,951,20231203,3.4079611,1.9219401491513377,2.664950639646775,2.664950639646775
1077,17,7,1,3.0,0,3.3795190499292938,950,20231203,3.2900283,1.6895286291813632,2.489778481422652,2.489778481422652
1078,17,7,1,4.0,0,5.663108803109136,455,20231203,3.50932,2.760190848417074,3.1347554345463666,3.1347554345463666
1079,17,7,1,3.0,0,5.663108803109136,952,20231203,3.8866055,2.165852739992374,3.0262291205836505,3.0262291205836505
1080,17,7,1,3.0,0,5.663108803109136,953,20231203,3.8866055,2.165852739992374,3.0262291205836505,3.0262291205836505
1081,17,7,1,4.0,0,5.663108803109136,871,20231203,4.532721,2.236023529566556,3.384372286099806,3.384372286099806
1082,17,7,1,1.0,0,3.2548488570130867,954,20231203,2.4746273,1.8440002816685694,2.159313769031001,2.159313769031001
1083,17,7,1,4.0,0,5.663108803109136,955,20231203,3.863094,2.254617117408852,3.0588556044121287,3.0588556044121287
1084,17,7,1,2.0,0,5.663108803109136,956,20231203,2.8256352,2.041708254779508,2.433671724778975,2.433671724778975
1085,17,7,1,1.0,0,5.663108803109136,430,20231203,2.7590444,1.4492303384719978,2.104137373635108,2.104137373635108
1086,17,7,1,1.0,0,5.663108803109136,427,20231203,2.7590444,1.4492303384719978,2.104137373635108,2.104137373635108
1087,17,7,1,3.0,0,5.663108803109136,957,20231203,3.3073568,2.1481796379013236,2.7277682361564723,2.7277682361564723
1088,17,7,1,4.0,0,5.663108803109136,958,20231203,3.7611136,2.1824535011927515,2.971783572419496,2.971783572419496
1089,17,7,1,2.0,0,5.663108803109136,959,20231203,2.8256352,2.041708254779508,2.433671724778975,2.433671724778975
1090,17,7,1,4.0,0,3.0303798274450324,338,20231203,3.2549326,1.8109308368845065,2.5329317394337694,2.5329317394337694
1091,17,7,1,2.0,0,3.0303798274450324,960,20231203,3.4553547,1.713926620124728,2.584640655338243,2.584640655338243
1092,17,7,1,5.0,0,3.0303798274450324,961,20231203,2.863263,2.0184590454153297,2.4408609685923697,2.4408609685923697
1093,17,7,1,2.0,0,3.0303798274450324,582,20231203,3.3729098,1.6739630199634346,2.5234364021402254,2.5234364021402254
1094,17,7,1,2.0,0,4.481994830294506,962,20231203,3.6789787,2.298694783451985,2.988836732508158,2.988836732508158
1095,17,7,1,4.0,0,3.0303798274450324,963,20231203,3.2564197,2.659082272992825,2.9577509658268566,2.9577509658268566
1096,17,7,1,2.0,0,3.0303798274450324,964,20231203,3.4442194,2.231046672723472,2.837633011769146,2.837633011769146
1097,17,7,1,2.0,0,3.0303798274450324,965,20231203,4.901491,2.231046672723472,3.5662689189423027,3.5662689189423027
1098,17,7,1,1.0,0,3.0303798274450324,966,20231203,3.1916738,2.5713198794090233,2.8814968175273874,2.8814968175273874
1099,17,7,1,4.0,0,3.0303798274450324,289,20231203,2.4647577,1.9237112995183725,2.1942344902056585,2.1942344902056585
1100,17,7,1,1.0,0,3.0303798274450324,322,20231203,1.5204636,1.8148512880292438,1.6676574369414103,1.6676574369414103
1101,17,7,1,1.0,0,3.0303798274450324,967,20231203,3.1916738,2.5713198794090233,2.8814968175273874,2.8814968175273874
1102,17,7,1,2.0,0,4.355111336027708,695,20231203,3.897343,1.7185905536203125,2.807966736961829,2.807966736961829
1103,17,7,1,4.0,0,4.481994830294506,859,20231203,4.998188,1.9208167664607363,3.459502392629782,3.459502392629782
1104,17,7,1,4.0,0,4.355111336027708,968,20231203,5.6201596,2.399842475046354,4.010001050526717,4.010001050526717
1105,17,7,1,2.0,0,3.2548488570130867,969,20231203,3.179847,2.0628954247311566,2.6213712133802876,2.6213712133802876
1106,17,7,1,2.0,0,3.2548488570130867,0,20231203,2.4276433,2.1827586925936204,2.305200995848202,2.305200995848202
1107,17,7,1,1.0,0,3.2548488570130867,792,20231203,2.1703646,1.4944409486054944,1.832402783453443,1.832402783453443
1108,17,7,1,4.0,0,4.355111336027708,970,20231203,3.3880162,2.399842475046354,2.8939293494769123,2.8939293494769123
1109,17,7,1,1.0,0,3.3795190499292938,971,20231203,2.4464464,1.9120329613580809,2.179239690060144,2.179239690060144
1110,17,7,1,2.0,0,3.2548488570130867,972,20231203,3.179847,2.0628954247311566,2.6213712133802876,2.6213712133802876
1111,17,7,1,3.0,0,3.3795190499292938,973,20231203,3.04151,2.038650118798884,2.5400801119659704,2.5400801119659704
1112,17,7,1,3.0,0,3.3795190499292938,974,20231203,3.322447,2.038650118798884,2.68054859016879,2.68054859016879
1113,17,7,1,2.0,0,5.176455566970587,975,20231203,3.0268564,2.4678312080904403,2.7473438152573784,2.7473438152573784
1114,17,7,1,3.0,0,5.920041358043738,976,20231203,3.6801143,2.7993549372052415,3.2397346032309167,3.2397346032309167
1115,17,7,1,4.0,0,4.657721484460929,857,20231203,3.5192647,1.7601884559898238,2.639726577009194,2.639726577009194
1116,17,7,1,2.0,0,4.657721484460929,977,20231203,4.5535884,2.9356827634895932,3.7446355769199675,3.7446355769199675
1117,17,7,1,2.0,0,4.657721484460929,962,20231203,4.3210773,2.8877957576019515,3.6044365522018547,3.6044365522018547
1118,17,7,1,5.0,0,5.920041358043738,978,20231203,3.6602108,3.5245181630186204,3.5923645054366173,3.5923645054366173
1119,17,7,1,3.0,0,4.657721484460929,979,20231203,4.506789,3.0672163916892345,3.787002799573865,3.787002799573865
1120,17,7,1,3.0,0,4.657721484460929,980,20231203,4.506789,3.0672163916892345,3.787002799573865,3.787002799573865
1121,17,7,1,2.0,0,5.920041358043738,981,20231203,3.2898898,3.3204319057788356,3.3051608591241592,3.3051608591241592
1122,17,7,1,2.0,0,5.920041358043738,982,20231203,2.1110232,3.3204319057788356,2.7157275467080826,2.7157275467080826
1123,17,7,1,2.0,0,4.221342763215654,983,20231203,3.5374882,2.9356827634895932,3.236585492805893,3.236585492805893
1124,17,7,1,1.0,0,5.920041358043738,984,20231203,1.9183446,2.316531989247277,2.1174383030686155,2.1174383030686155
1125,17,7,1,3.0,0,3.3795190499292938,985,20231203,2.5482316,1.5966540370625237,2.072442819388806,2.072442819388806
1126,17,7,1,1.0,0,5.176455566970587,986,20231203,1.7542151,1.8495593600307632,1.8018872406499946,1.8018872406499946
1127,17,7,1,4.0,0,3.3795190499292938,987,20231203,2.5938802,1.7275755580499956,2.1607278672970924,2.1607278672970924
1128,17,7,1,2.0,0,3.3795190499292938,988,20231203,2.6556935,1.6385562810097205,2.147124906023049,2.147124906023049
1129,17,7,1,1.0,0,5.176455566970587,348,20231203,1.1827539,1.9990514398302186,1.5909026801926667,1.5909026801926667
1130,17,7,1,4.0,0,3.3795190499292938,989,20231203,4.547822,1.7275755580499956,3.1376987783230934,3.1376987783230934
1131,17,7,1,2.0,0,3.5886797468148712,990,20231203,4.7774363,1.6385562810097205,3.207996268709206,3.207996268709206
1132,17,7,1,1.0,0,5.663108803109136,991,20231203,5.5088377,1.8887161497761016,3.698776924833119,3.698776924833119
1133,17,7,1,4.0,0,3.3331487791862107,992,20231203,4.547822,1.3314327109025212,2.9396273547493563,2.9396273547493563
1134,17,7,1,3.0,0,5.176455566970587,993,20231203,3.4466848,1.7740699993036126,2.610377418322461,2.610377418322461
1135,17,7,1,2.0,0,2.8150453165647726,508,20231203,1.7261931,1.5591488324224936,1.6426709514170879,1.6426709514170879
1136,17,7,1,3.0,0,3.8878,994,20231203,3.6791723,1.7876381387631888,2.733405208106875,2.733405208106875
1137,17,7,1,2.0,0,3.8878,995,20231203,3.2965739,1.7698643764931812,2.533219126913888,2.533219126913888
1138,17,7,1,4.0,0,3.3795190499292938,996,20231203,2.9893427,1.5880645645084943,2.2887036270113272,2.2887036270113272
1139,17,7,1,2.0,0,5.920041358043738,997,20231203,1.9261308,2.1180523626899355,2.022091567163449,2.022091567163449
1140,17,7,1,2.0,0,5.5166,117,20231203,1.3028188,1.8968059778004813,1.5998123764887415,1.5998123764887415
1141,17,7,1,5.0,0,5.920041358043738,998,20231203,2.2725635,1.8282867576499033,2.0504251075694584,2.0504251075694584
1142,17,7,1,1.0,0,5.326435435722722,999,20231203,2.6005177,1.85794979588588,2.2292337728361282,2.2292337728361282
1143,17,7,1,2.0,0,5.326435435722722,586,20231203,1.9303528,2.1446953097457326,2.0375240583953578,2.0375240583953578
1144,17,7,1,2.0,0,5.326435435722722,588,20231203,1.9303528,2.1446953097457326,2.0375240583953578,2.0375240583953578
1145,17,7,1,4.0,0,5.326435435722722,1000,20231203,3.4470139,2.9476595371804524,3.197336696080461,3.197336696080461
