stn_id,remain_bicycle,sum,nearby_id,borrowed_num_nearby,강수량(mm),wind_chill,borrowed_hour,borrowed_day,borrowed_date,is_holiday
ST-194,27,1,ST-2430,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1940,5,2,ST-1147,3.0,0,3.5886797468148712,17,7,20231203,1
ST-1941,4,1,ST-635,1.0,0,2.8150453165647726,17,7,20231203,1
ST-1945,17,1,ST-1946,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1946,9,1,ST-1945,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1947,16,3,ST-1948,3.0,0,3.5993641143135697,17,7,20231203,1
ST-1948,16,3,ST-1947,3.0,0,3.5993641143135697,17,7,20231203,1
ST-1949,17,1,ST-1950,2.0,0,3.5993641143135697,17,7,20231203,1
ST-195,4,1,ST-338,1.0,0,3.0303798274450324,17,7,20231203,1
ST-1950,8,2,ST-1949,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1953,2,1,ST-1954,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1954,6,1,ST-1953,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1955,14,2,ST-1956,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1956,6,1,ST-1955,2.0,0,3.5993641143135697,17,7,20231203,1
ST-1957,14,1,ST-874,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1958,12,2,ST-874,1.0,0,3.5993641143135697,17,7,20231203,1
ST-1959,19,4,ST-1958,2.0,0,3.5993641143135697,17,7,20231203,1
ST-196,5,1,ST-1785,2.0,0,3.0303798274450324,17,7,20231203,1
ST-1960,13,2,ST-2855,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1962,19,1,ST-919,3.0,0,3.5886797468148712,17,7,20231203,1
ST-1963,2,2,ST-3124,2.0,0,3.5886797468148712,17,7,20231203,1
ST-1964,10,4,ST-664,4.0,0,2.8150453165647726,17,7,20231203,1
ST-1965,19,2,ST-3225,5.0,0,3.5886797468148712,17,7,20231203,1
ST-1966,4,1,ST-621,1.0,0,3.5886797468148712,17,7,20231203,1
ST-1967,2,2,ST-2821,2.0,0,4.355111336027708,17,7,20231203,1
ST-1968,10,2,ST-1653,3.0,0,4.355111336027708,17,7,20231203,1
ST-1969,8,1,ST-2644,1.0,0,4.355111336027708,17,7,20231203,1
ST-197,24,2,ST-1786,2.0,0,4.657721484460929,17,7,20231203,1
ST-1970,36,2,ST-45,1.0,0,4.355111336027708,17,7,20231203,1
ST-1971,6,1,ST-46,3.0,0,4.355111336027708,17,7,20231203,1
ST-1972,10,2,ST-1698,4.0,0,4.355111336027708,17,7,20231203,1
ST-1973,11,1,ST-293,2.0,0,4.355111336027708,17,7,20231203,1
ST-1974,35,3,ST-290,1.0,0,2.8150453165647726,17,7,20231203,1
ST-1975,5,2,ST-304,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1976,19,4,ST-2820,3.0,0,5.176455566970587,17,7,20231203,1
ST-1977,21,4,ST-1699,3.0,0,4.355111336027708,17,7,20231203,1
ST-1978,10,3,ST-2852,2.0,0,5.176455566970587,17,7,20231203,1
ST-198,5,3,ST-1787,2.0,0,5.663108803109136,17,7,20231203,1
ST-1982,0,1,ST-2809,2.0,0,2.8150453165647726,17,7,20231203,1
ST-1985,3,4,ST-1699,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1986,12,2,ST-1701,4.0,0,4.355111336027708,17,7,20231203,1
ST-199,4,2,ST-2432,2.0,0,4.657721484460929,17,7,20231203,1
ST-1991,10,4,ST-1983,3.0,0,2.8150453165647726,17,7,20231203,1
ST-1992,10,2,ST-289,3.0,0,4.355111336027708,17,7,20231203,1
ST-1993,15,2,ST-3048,2.0,0,5.176455566970587,17,7,20231203,1
ST-1995,111,6,ST-1497,2.0,0,5.176455566970587,17,7,20231203,1
ST-1996,17,3,ST-3104,3.0,0,5.176455566970587,17,7,20231203,1
ST-1999,1,2,ST-1506,3.0,0,5.176455566970587,17,7,20231203,1
ST-20,43,3,ST-18,3.0,0,3.2548488570130867,17,7,20231203,1
ST-200,3,2,ST-1492,2.0,0,4.355111336027708,17,7,20231203,1
ST-2000,1,2,ST-3125,1.0,0,5.176455566970587,17,7,20231203,1
ST-2001,2,2,ST-533,2.0,0,5.176455566970587,17,7,20231203,1
ST-2002,7,1,ST-1350,2.0,0,5.176455566970587,17,7,20231203,1
ST-2003,13,2,ST-2767,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2005,4,3,ST-2759,2.0,0,5.176455566970587,17,7,20231203,1
ST-2006,84,4,ST-2007,3.0,0,5.176455566970587,17,7,20231203,1
ST-2007,10,3,ST-2006,4.0,0,5.176455566970587,17,7,20231203,1
ST-2008,30,2,ST-1398,2.0,0,3.3795190499292938,17,7,20231203,1
ST-201,26,2,ST-203,2.0,0,4.355111336027708,17,7,20231203,1
ST-2011,14,5,ST-428,2.0,0,5.176455566970587,17,7,20231203,1
ST-2013,18,2,ST-1523,3.0,0,3.5886797468148712,17,7,20231203,1
ST-2014,13,4,ST-2692,2.0,0,5.176455566970587,17,7,20231203,1
ST-2016,3,4,ST-2017,5.0,0,5.176455566970587,17,7,20231203,1
ST-2017,19,5,ST-2016,4.0,0,5.176455566970587,17,7,20231203,1
ST-2018,19,2,ST-308,2.0,0,5.176455566970587,17,7,20231203,1
ST-202,34,3,ST-203,2.0,0,4.355111336027708,17,7,20231203,1
ST-2020,26,4,ST-3094,4.0,0,5.176455566970587,17,7,20231203,1
ST-2022,1,3,ST-3129,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2025,21,3,ST-518,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2028,11,2,ST-829,2.0,0,3.3795190499292938,17,7,20231203,1
ST-203,10,2,ST-202,3.0,0,4.355111336027708,17,7,20231203,1
ST-2031,100,4,ST-2045,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2032,22,2,ST-1708,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2033,30,3,ST-3260,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2034,10,3,ST-2049,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2035,33,2,ST-3260,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2036,20,2,ST-3145,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2039,27,1,ST-1018,4.0,0,5.176455566970587,17,7,20231203,1
ST-204,12,5,ST-205,4.0,0,4.355111336027708,17,7,20231203,1
ST-2040,9,1,ST-1714,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2041,60,2,ST-2943,6.0,0,3.3795190499292938,17,7,20231203,1
ST-2042,45,1,ST-1713,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2044,25,2,ST-3261,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2045,88,4,ST-1718,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2046,6,3,ST-3137,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2047,105,4,ST-2569,3.0,0,3.3795190499292938,17,7,20231203,1
ST-2048,28,2,ST-2888,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2049,16,4,ST-2034,3.0,0,3.3795190499292938,17,7,20231203,1
ST-205,25,4,ST-204,5.0,0,4.355111336027708,17,7,20231203,1
ST-2050,36,6,ST-1402,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2052,1,3,ST-2889,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2057,39,1,ST-3263,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2058,12,5,ST-2419,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2059,27,2,ST-1646,3.0,0,5.176455566970587,17,7,20231203,1
ST-206,20,2,ST-204,5.0,0,4.355111336027708,17,7,20231203,1
ST-2062,10,1,ST-1289,2.0,0,4.221342763215654,17,7,20231203,1
ST-2063,10,4,ST-2716,2.0,0,4.221342763215654,17,7,20231203,1
ST-2067,7,2,ST-2068,3.0,0,4.221342763215654,17,7,20231203,1
ST-2068,11,3,ST-2067,2.0,0,4.221342763215654,17,7,20231203,1
ST-2070,3,2,ST-2729,2.0,0,4.221342763215654,17,7,20231203,1
ST-2073,11,1,ST-1288,2.0,0,4.221342763215654,17,7,20231203,1
ST-2074,1,3,ST-1280,5.0,0,4.221342763215654,17,7,20231203,1
ST-2075,5,2,ST-2223,4.0,0,4.221342763215654,17,7,20231203,1
ST-2076,7,2,ST-602,3.0,0,4.221342763215654,17,7,20231203,1
ST-2077,3,2,ST-914,2.0,0,4.221342763215654,17,7,20231203,1
ST-2080,0,3,ST-1740,1.0,0,4.221342763215654,17,7,20231203,1
ST-2083,10,3,ST-1106,2.0,0,4.221342763215654,17,7,20231203,1
ST-2087,11,2,ST-1285,3.0,0,4.221342763215654,17,7,20231203,1
ST-2089,11,3,ST-916,2.0,0,4.221342763215654,17,7,20231203,1
ST-2093,4,3,ST-3172,3.0,0,4.221342763215654,17,7,20231203,1
ST-2096,13,4,ST-2101,3.0,0,4.221342763215654,17,7,20231203,1
ST-2097,0,1,ST-613,3.0,0,4.221342763215654,17,7,20231203,1
ST-21,24,3,ST-2530,3.0,0,4.355111336027708,17,7,20231203,1
ST-210,0,2,ST-212,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2101,3,3,ST-2120,2.0,0,4.221342763215654,17,7,20231203,1
ST-2102,0,2,ST-1388,3.0,0,4.616095645006518,17,7,20231203,1
ST-2103,0,3,ST-1388,3.0,0,4.616095645006518,17,7,20231203,1
ST-2104,4,2,ST-1434,1.0,0,4.221342763215654,17,7,20231203,1
ST-2106,1,1,ST-3197,1.0,0,4.221342763215654,17,7,20231203,1
ST-2107,4,3,ST-658,2.0,0,4.221342763215654,17,7,20231203,1
ST-2112,4,2,ST-3197,1.0,0,4.221342763215654,17,7,20231203,1
ST-2115,5,1,ST-2062,1.0,0,4.221342763215654,17,7,20231203,1
ST-2116,10,4,ST-2849,1.0,0,4.221342763215654,17,7,20231203,1
ST-2117,15,1,ST-1296,2.0,0,4.221342763215654,17,7,20231203,1
ST-212,3,1,ST-232,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2120,1,2,ST-2101,3.0,0,4.221342763215654,17,7,20231203,1
ST-2125,17,4,ST-643,2.0,0,4.221342763215654,17,7,20231203,1
ST-2126,0,1,ST-2127,2.0,0,4.221342763215654,17,7,20231203,1
ST-2127,2,2,ST-2126,1.0,0,4.221342763215654,17,7,20231203,1
ST-213,31,1,ST-992,1.0,0,4.355111336027708,17,7,20231203,1
ST-2130,8,2,ST-2401,3.0,0,4.221342763215654,17,7,20231203,1
ST-2132,12,3,ST-2458,2.0,0,4.221342763215654,17,7,20231203,1
ST-2133,14,2,ST-1389,5.0,0,4.616095645006518,17,7,20231203,1
ST-2134,13,4,ST-1109,5.0,0,4.221342763215654,17,7,20231203,1
ST-2137,29,4,ST-643,2.0,0,4.221342763215654,17,7,20231203,1
ST-214,39,3,ST-3020,1.0,0,4.355111336027708,17,7,20231203,1
ST-2147,16,3,ST-77,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2148,7,1,ST-2535,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2149,5,1,ST-84,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2150,12,2,ST-88,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2152,10,3,ST-12,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2153,3,1,ST-22,1.0,0,4.355111336027708,17,7,20231203,1
ST-2154,30,3,ST-204,5.0,0,4.355111336027708,17,7,20231203,1
ST-2157,31,4,ST-2979,2.0,0,3.2548488570130867,17,7,20231203,1
ST-216,1,2,ST-1675,2.0,0,4.355111336027708,17,7,20231203,1
ST-2160,3,4,ST-2163,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2161,0,1,ST-2528,2.0,0,4.355111336027708,17,7,20231203,1
ST-2163,0,1,ST-82,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2164,15,1,ST-84,1.0,0,3.3795190499292938,17,7,20231203,1
ST-2165,4,2,ST-2974,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2166,10,2,ST-2981,2.0,0,3.3795190499292938,17,7,20231203,1
ST-2167,17,2,ST-2532,2.0,0,4.355111336027708,17,7,20231203,1
ST-2168,50,2,ST-20,3.0,0,3.2548488570130867,17,7,20231203,1
ST-217,8,1,ST-1492,2.0,0,4.355111336027708,17,7,20231203,1
ST-2172,4,2,ST-2451,3.0,0,4.657721484460929,17,7,20231203,1
ST-2173,35,1,ST-2451,3.0,0,4.657721484460929,17,7,20231203,1
ST-2174,4,2,ST-326,2.0,0,4.657721484460929,17,7,20231203,1
ST-2175,8,1,ST-1341,5.0,0,4.657721484460929,17,7,20231203,1
ST-2176,23,3,ST-1327,1.0,0,4.355111336027708,17,7,20231203,1
ST-2177,52,5,ST-2924,2.0,0,4.657721484460929,17,7,20231203,1
ST-2179,3,1,ST-2441,1.0,0,4.657721484460929,17,7,20231203,1
ST-218,0,2,ST-2196,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2181,6,1,ST-2445,1.0,0,4.657721484460929,17,7,20231203,1
ST-2182,11,1,ST-332,3.0,0,4.657721484460929,17,7,20231203,1
ST-2183,4,2,ST-2189,2.0,0,4.657721484460929,17,7,20231203,1
ST-2184,21,3,ST-3249,1.0,0,4.657721484460929,17,7,20231203,1
ST-2187,7,1,ST-2440,1.0,0,4.657721484460929,17,7,20231203,1
ST-2188,22,2,ST-2442,3.0,0,4.657721484460929,17,7,20231203,1
ST-2189,3,2,ST-2183,2.0,0,4.657721484460929,17,7,20231203,1
ST-219,0,1,ST-2202,1.0,0,4.355111336027708,17,7,20231203,1
ST-2190,0,2,ST-328,2.0,0,4.657721484460929,17,7,20231203,1
ST-2191,12,4,ST-329,1.0,0,4.657721484460929,17,7,20231203,1
ST-2194,4,1,ST-17,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2195,12,1,ST-346,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2196,0,2,ST-218,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2198,0,1,ST-2219,2.0,0,4.355111336027708,17,7,20231203,1
ST-2199,1,1,ST-183,1.0,0,3.0303798274450324,17,7,20231203,1
ST-22,3,1,ST-2153,1.0,0,4.355111336027708,17,7,20231203,1
ST-220,1,1,ST-2211,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2200,1,1,ST-1492,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2201,4,2,ST-31,3.0,0,4.355111336027708,17,7,20231203,1
ST-2202,1,1,ST-219,1.0,0,4.355111336027708,17,7,20231203,1
ST-2204,6,3,ST-3062,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2206,2,1,ST-2533,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2207,8,1,ST-226,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2208,16,2,ST-2206,1.0,0,3.2548488570130867,17,7,20231203,1
ST-221,1,1,ST-2214,4.0,0,3.2548488570130867,17,7,20231203,1
ST-2210,2,3,ST-3113,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2211,10,1,ST-220,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2212,2,2,ST-2213,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2213,0,2,ST-2212,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2214,18,4,ST-345,3.0,0,3.2548488570130867,17,7,20231203,1
ST-2215,0,2,ST-2897,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2216,13,3,ST-227,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2217,12,1,ST-17,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2219,5,2,ST-3255,1.0,0,4.355111336027708,17,7,20231203,1
ST-222,11,2,ST-2214,4.0,0,3.2548488570130867,17,7,20231203,1
ST-2221,0,1,ST-1210,1.0,0,4.221342763215654,17,7,20231203,1
ST-2223,15,4,ST-2075,2.0,0,4.221342763215654,17,7,20231203,1
ST-2225,11,3,ST-2226,6.0,0,3.0303798274450324,17,7,20231203,1
ST-2226,10,6,ST-2225,3.0,0,3.0303798274450324,17,7,20231203,1
ST-2229,0,2,ST-931,2.0,0,3.0303798274450324,17,7,20231203,1
ST-223,3,2,ST-2215,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2233,14,1,ST-2234,2.0,0,3.0303798274450324,17,7,20231203,1
ST-2236,23,2,ST-2237,4.0,0,4.221342763215654,17,7,20231203,1
ST-2237,27,4,ST-2236,2.0,0,4.221342763215654,17,7,20231203,1
ST-2239,3,2,ST-2438,3.0,0,4.355111336027708,17,7,20231203,1
ST-224,11,2,ST-2897,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2240,6,3,ST-2239,2.0,0,4.355111336027708,17,7,20231203,1
ST-2241,0,2,ST-1027,1.0,0,3.462259900712974,17,7,20231203,1
ST-2242,0,2,ST-1039,1.0,0,3.462259900712974,17,7,20231203,1
ST-2243,11,2,ST-1486,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2244,2,2,ST-1023,1.0,0,3.462259900712974,17,7,20231203,1
ST-2245,3,1,ST-2781,1.0,0,3.462259900712974,17,7,20231203,1
ST-2246,0,2,ST-465,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2247,1,2,ST-2252,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2250,10,4,ST-459,3.0,0,3.2548488570130867,17,7,20231203,1
ST-2252,1,2,ST-1020,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2257,15,2,ST-462,3.0,0,3.2548488570130867,17,7,20231203,1
ST-2259,1,1,ST-2260,1.0,0,3.462259900712974,17,7,20231203,1
ST-226,0,1,ST-2207,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2260,1,1,ST-2259,1.0,0,3.462259900712974,17,7,20231203,1
ST-2262,0,1,ST-1487,1.0,0,3.462259900712974,17,7,20231203,1
ST-2263,6,1,ST-3126,2.0,0,3.462259900712974,17,7,20231203,1
ST-2264,23,5,ST-455,4.0,0,3.2548488570130867,17,7,20231203,1
ST-2266,41,2,ST-267,2.0,0,-0.1864508568648927,17,7,20231203,1
ST-2268,45,2,ST-262,5.0,0,5.663108803109136,17,7,20231203,1
ST-2269,15,3,ST-392,3.0,0,5.663108803109136,17,7,20231203,1
ST-227,4,2,ST-348,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2271,0,2,ST-2272,2.0,0,5.663108803109136,17,7,20231203,1
ST-2272,10,2,ST-1215,3.0,0,5.663108803109136,17,7,20231203,1
ST-2273,1,4,ST-3155,2.0,0,5.663108803109136,17,7,20231203,1
ST-2274,13,4,ST-1636,2.0,0,5.663108803109136,17,7,20231203,1
ST-2276,16,1,ST-3206,2.0,0,5.663108803109136,17,7,20231203,1
ST-2278,33,4,ST-2500,2.0,0,5.663108803109136,17,7,20231203,1
ST-2279,1,2,ST-390,3.0,0,5.663108803109136,17,7,20231203,1
ST-228,23,1,ST-230,2.0,0,3.0303798274450324,17,7,20231203,1
ST-2281,0,1,ST-268,1.0,0,5.663108803109136,17,7,20231203,1
ST-2282,0,2,ST-2294,2.0,0,4.481994830294506,17,7,20231203,1
ST-2283,0,4,ST-566,2.0,0,4.481994830294506,17,7,20231203,1
ST-2284,3,1,ST-590,1.0,0,4.481994830294506,17,7,20231203,1
ST-2285,10,3,ST-2293,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2287,3,2,ST-1333,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2288,11,2,ST-2628,1.0,0,-0.1864508568648927,17,7,20231203,1
ST-2289,0,1,ST-847,4.0,0,-0.1864508568648927,17,7,20231203,1
ST-2290,10,2,ST-570,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2291,5,2,ST-2293,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2292,15,3,ST-558,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2293,3,3,ST-2285,3.0,0,-0.1864508568648927,17,7,20231203,1
ST-2294,0,2,ST-2282,2.0,0,4.481994830294506,17,7,20231203,1
ST-2295,5,3,ST-2630,3.0,0,4.481994830294506,17,7,20231203,1
ST-2298,10,2,ST-1095,2.0,0,4.481994830294506,17,7,20231203,1
ST-2299,16,4,ST-568,3.0,0,4.481994830294506,17,7,20231203,1
ST-23,35,3,ST-2975,2.0,0,4.355111336027708,17,7,20231203,1
ST-230,13,2,ST-228,1.0,0,3.0303798274450324,17,7,20231203,1
ST-2301,7,2,ST-1096,1.0,0,4.481994830294506,17,7,20231203,1
ST-2303,1,2,ST-1379,1.0,0,5.920041358043738,17,7,20231203,1
ST-2308,11,3,ST-972,2.0,0,4.657721484460929,17,7,20231203,1
ST-231,0,3,ST-3114,2.0,0,3.2548488570130867,17,7,20231203,1
ST-2310,2,4,ST-112,2.0,0,4.657721484460929,17,7,20231203,1
ST-2314,5,2,ST-102,3.0,0,5.920041358043738,17,7,20231203,1
ST-232,6,2,ST-212,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2320,7,3,ST-97,4.0,0,4.657721484460929,17,7,20231203,1
ST-2321,0,3,ST-114,2.0,0,4.657721484460929,17,7,20231203,1
ST-2325,2,2,ST-1263,4.0,0,4.481994830294506,17,7,20231203,1
ST-2329,0,3,ST-1197,3.0,0,5.663108803109136,17,7,20231203,1
ST-233,0,2,ST-3107,1.0,0,4.355111336027708,17,7,20231203,1
ST-2331,2,2,ST-1194,4.0,0,4.657721484460929,17,7,20231203,1
ST-2332,10,2,ST-1599,1.0,0,4.657721484460929,17,7,20231203,1
ST-2333,10,2,ST-967,2.0,0,5.663108803109136,17,7,20231203,1
ST-2334,6,2,ST-1199,2.0,0,4.657721484460929,17,7,20231203,1
ST-2335,19,2,ST-372,2.0,0,5.663108803109136,17,7,20231203,1
ST-2337,7,1,ST-235,1.0,0,5.663108803109136,17,7,20231203,1
ST-2338,4,1,ST-2856,1.0,0,5.663108803109136,17,7,20231203,1
ST-2339,11,2,ST-241,4.0,0,4.657721484460929,17,7,20231203,1
ST-2340,15,2,ST-372,2.0,0,5.663108803109136,17,7,20231203,1
ST-2341,27,3,ST-108,2.0,0,4.657721484460929,17,7,20231203,1
ST-2342,2,3,ST-242,4.0,0,5.663108803109136,17,7,20231203,1
ST-2343,21,2,ST-241,4.0,0,5.663108803109136,17,7,20231203,1
ST-235,28,1,ST-2337,1.0,0,5.663108803109136,17,7,20231203,1
ST-2350,15,3,ST-683,2.0,0,2.8150453165647726,17,7,20231203,1
ST-2351,2,1,ST-2650,1.0,0,3.3331487791862107,17,7,20231203,1
ST-2352,5,1,ST-693,2.0,0,3.3331487791862107,17,7,20231203,1
ST-2355,37,2,ST-923,4.0,0,3.3331487791862107,17,7,20231203,1
ST-2357,3,2,ST-691,1.0,0,2.8150453165647726,17,7,20231203,1
ST-2358,11,2,ST-299,3.0,0,2.8150453165647726,17,7,20231203,1
ST-2359,0,2,ST-732,2.0,0,3.3331487791862107,17,7,20231203,1
ST-236,1,1,ST-1197,3.0,0,5.663108803109136,17,7,20231203,1
ST-2361,0,1,ST-691,1.0,0,2.8150453165647726,17,7,20231203,1
ST-2362,10,3,ST-753,5.0,0,3.3331487791862107,17,7,20231203,1
ST-2363,12,3,ST-2364,2.0,0,3.3331487791862107,17,7,20231203,1
ST-2364,36,2,ST-2355,2.0,0,3.3331487791862107,17,7,20231203,1
ST-2365,0,1,ST-1355,1.0,0,3.3331487791862107,17,7,20231203,1
ST-2366,0,1,ST-2827,1.0,0,2.8150453165647726,17,7,20231203,1
ST-2369,1,1,ST-701,2.0,0,2.8150453165647726,17,7,20231203,1
ST-237,15,2,ST-360,3.0,0,5.663108803109136,17,7,20231203,1
ST-2370,7,2,ST-2383,2.0,0,2.8150453165647726,17,7,20231203,1
ST-2374,10,3,ST-2380,3.0,0,2.8150453165647726,17,7,20231203,1
ST-2375,16,4,ST-951,1.0,0,2.8150453165647726,17,7,20231203,1
ST-2379,11,2,ST-2617,1.0,0,2.8150453165647726,17,7,20231203,1
ST-238,1,2,ST-365,2.0,0,4.657721484460929,17,7,20231203,1
ST-2380,22,3,ST-2374,3.0,0,2.8150453165647726,17,7,20231203,1
ST-2382,8,2,ST-2618,2.0,0,2.8150453165647726,17,7,20231203,1
ST-2383,0,2,ST-2618,2.0,0,2.8150453165647726,17,7,20231203,1
ST-239,16,1,ST-366,3.0,0,4.657721484460929,17,7,20231203,1
ST-2393,0,1,ST-1264,4.0,0,2.8150453165647726,17,7,20231203,1
ST-2394,33,2,ST-1337,4.0,0,2.8150453165647726,17,7,20231203,1
ST-2395,12,2,ST-428,2.0,0,5.176455566970587,17,7,20231203,1
ST-2396,1,4,ST-428,2.0,0,5.176455566970587,17,7,20231203,1
ST-240,7,2,ST-1617,1.0,0,4.657721484460929,17,7,20231203,1
ST-2401,19,3,ST-2130,2.0,0,4.221342763215654,17,7,20231203,1
ST-2402,7,1,ST-1387,2.0,0,4.221342763215654,17,7,20231203,1
ST-2403,0,1,ST-3234,2.0,0,4.221342763215654,17,7,20231203,1
ST-2404,16,1,ST-2417,2.0,0,5.5166,17,7,20231203,1
ST-2406,11,4,ST-2898,2.0,0,4.221342763215654,17,7,20231203,1
ST-2408,8,1,ST-1194,4.0,0,4.657721484460929,17,7,20231203,1
ST-2409,15,2,ST-3153,2.0,0,5.326435435722722,17,7,20231203,1
ST-241,11,4,ST-2339,2.0,0,5.663108803109136,17,7,20231203,1
ST-2410,0,1,ST-1869,2.0,0,5.326435435722722,17,7,20231203,1
ST-2411,1,2,ST-1253,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2412,33,2,ST-2419,4.0,0,3.3795190499292938,17,7,20231203,1
ST-2414,22,4,ST-1923,3.0,0,4.657721484460929,17,7,20231203,1
ST-2415,3,1,ST-1161,2.0,0,4.657721484460929,17,7,20231203,1
ST-2416,3,4,ST-929,1.0,0,5.5166,17,7,20231203,1
ST-2417,33,2,ST-773,2.0,0,5.5166,17,7,20231203,1
ST-2419,11,4,ST-1514,2.0,0,3.3795190499292938,17,7,20231203,1
ST-242,2,4,ST-2342,3.0,0,5.663108803109136,17,7,20231203,1
ST-2422,35,3,ST-2526,2.0,0,3.0303798274450324,17,7,20231203,1
ST-2425,1,2,ST-1020,1.0,0,3.2548488570130867,17,7,20231203,1
ST-2428,5,1,ST-2615,2.0,0,3.3331487791862107,17,7,20231203,1
ST-2430,12,1,ST-1791,3.0,0,3.0303798274450324,17,7,20231203,1
ST-2431,32,3,ST-162,3.0,0,3.0303798274450324,17,7,20231203,1
ST-2432,23,2,ST-199,2.0,0,3.0303798274450324,17,7,20231203,1
ST-2433,9,1,ST-2434,1.0,0,3.0303798274450324,17,7,20231203,1
ST-2434,15,1,ST-2433,1.0,0,3.0303798274450324,17,7,20231203,1
ST-2435,2,3,ST-1243,3.0,0,3.5886797468148712,17,7,20231203,1
ST-2436,0,1,ST-441,1.0,0,4.657721484460929,17,7,20231203,1
ST-2437,11,1,ST-2866,2.0,0,4.355111336027708,17,7,20231203,1
ST-2438,3,3,ST-2239,2.0,0,4.355111336027708,17,7,20231203,1
ST-2439,8,1,ST-2440,1.0,0,4.657721484460929,17,7,20231203,1
ST-244,30,4,ST-2508,3.0,0,5.663108803109136,17,7,20231203,1
ST-2440,19,1,ST-2187,1.0,0,4.657721484460929,17,7,20231203,1
ST-2442,15,3,ST-2188,2.0,0,4.657721484460929,17,7,20231203,1
ST-2443,2,1,ST-324,1.0,0,4.657721484460929,17,7,20231203,1
ST-2444,4,2,ST-2178,1.0,0,4.657721484460929,17,7,20231203,1
ST-2445,4,1,ST-2181,1.0,0,4.657721484460929,17,7,20231203,1
ST-2446,17,2,ST-1445,1.0,0,4.657721484460929,17,7,20231203,1
ST-2447,40,1,ST-1615,1.0,0,4.657721484460929,17,7,20231203,1
